date,turnover,iteration,train_start_date,train_end_date,test_start_date,test_end_date
2023-01-04,0.46163186,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-01-05,0.32441106,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-01-06,0.37534887,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-01-09,0.32487112,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-01-10,0.47184446,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-01-11,0.3351357,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-01-12,0.18747401,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-01-13,0.3223436,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-01-17,0.005975634,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-01-18,0.46741486,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-01-19,0.3880309,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-01-20,0.4629457,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-01-23,0.32490408,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-01-24,0.0,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-01-25,0.46204433,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-01-26,0.32473186,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-01-27,0.3251027,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-01-30,0.0012886077,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-01-31,0.3822314,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-02-01,0.19340801,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-02-02,0.31586045,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-02-03,4.2766333e-06,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-02-06,0.3813023,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-02-07,0.45835745,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-02-08,0.54816276,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-02-09,0.47776476,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-02-10,0.40095213,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-02-13,0.41456902,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-02-14,0.00820753,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-02-15,0.008201808,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-02-16,5.722046e-06,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-02-17,0.0,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-02-21,0.0,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-02-22,0.32490408,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-02-23,0.2669813,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-02-24,0.05792278,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-02-27,5.662441e-07,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-02-28,0.46211696,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-03-01,0.0045028925,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-03-02,0.004769206,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-03-03,0.6482614,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-03-06,0.00012332201,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-03-07,0.3247868,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-03-08,0.32490283,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-03-09,0.324866,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-03-10,0.3805732,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-03-13,0.7619481,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-03-14,0.68111086,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-03-15,0.103595465,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-03-16,0.3793111,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-03-17,0.3801747,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-03-20,0.38130265,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-03-21,0.38130322,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
