date,turnover,iteration,train_start_date,train_end_date,test_start_date,test_end_date
2022-01-04,0.29015353,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-01-05,0.37613538,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-01-06,0.2942681,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-01-07,0.33034763,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-01-10,0.050189152,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-01-11,0.5058972,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-01-12,0.046366423,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-01-13,0.51963943,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-01-14,0.62228453,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-01-18,0.44605958,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-01-19,0.41354966,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-01-20,0.4621172,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-01-21,0.38130322,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-01-24,0.76260644,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-01-25,0.331292,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-01-26,0.02293875,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-01-27,0.37538195,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-01-28,0.73227024,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-01-31,0.4881802,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-02-01,0.64980817,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-02-02,0.38130322,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-02-03,0.7626064,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-02-04,0.79305124,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-02-07,0.69089144,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-02-08,0.33674097,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-02-09,0.4703437,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-02-10,0.8016138,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-02-11,0.4518982,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-02-14,0.299911,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-02-15,0.20060459,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-02-16,0.15251358,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-02-17,0.43346608,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-02-18,0.0,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-02-22,0.778774,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-02-23,0.63062257,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-02-24,0.6299427,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-02-25,0.369755,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-02-28,0.4237837,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-03-01,0.35135484,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-03-02,0.5266289,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-03-03,0.5003343,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-03-04,0.36346376,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-03-07,0.25325722,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-03-08,0.16338506,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-03-09,0.30098158,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-03-10,0.32498828,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-03-11,0.56684184,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-03-14,0.2740857,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-03-15,0.58411396,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-03-16,0.4621172,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-03-17,0.7626064,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-03-18,0.72855484,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-03-21,0.30941194,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-03-22,0.37415412,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-03-23,0.76992404,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-03-24,0.381852,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-03-25,0.74723333,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-03-28,0.32819575,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-03-29,0.4798901,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-03-30,0.5283706,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-03-31,0.5063407,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-04-01,0.55314386,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-04-04,0.0,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-04-05,0.0,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-04-06,0.4507338,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-04-07,0.4383908,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-04-08,0.36866152,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-04-11,0.51801157,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-04-12,0.30046174,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-04-13,0.47979924,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-04-14,0.28391832,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-04-18,0.76260644,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-04-19,0.4621172,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-04-20,0.36807156,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-04-21,0.105750844,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-04-22,0.26688007,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-04-25,0.60097843,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-04-26,0.48070434,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-04-27,0.28767055,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-04-28,0.46073762,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-04-29,0.46089256,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-05-02,0.38322318,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-05-03,0.33584052,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-05-04,0.3647919,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-05-05,0.31535196,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-05-06,0.12954324,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-05-09,0.45316035,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-05-10,0.44065422,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-05-11,0.60839456,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-05-12,0.38130322,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-05-13,0.0,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-05-16,0.091168284,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-05-17,0.091168284,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-05-18,0.38887954,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-05-19,0.41016927,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-05-20,0.3950167,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-05-23,0.15067883,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-05-24,0.6800312,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-05-25,0.33142984,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-05-26,0.42320454,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-05-27,0.4881802,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-05-31,0.67250633,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-06-01,0.5341409,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-06-02,0.07628156,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-06-03,0.46500242,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-06-06,0.83703893,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-06-07,0.63554525,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-06-08,0.4873544,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-06-09,0.38152528,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-06-10,0.38217455,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-06-13,0.38217455,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-06-14,0.38130322,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-06-15,0.3941645,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-06-16,0.39006436,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-06-17,0.2884806,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-06-21,0.65692806,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-06-22,0.49014586,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-06-23,0.5314626,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-06-24,0.4507338,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-06-27,0.4507338,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-06-28,0.0,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-06-29,0.7313013,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-06-30,0.2593965,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-07-01,0.48641127,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-07-05,0.34381974,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-07-06,0.37666622,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-07-07,0.40564066,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-07-08,0.7061299,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-07-11,0.60097843,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-07-12,0.60097843,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-07-13,0.4304554,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-07-14,0.42225313,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-07-15,0.4154936,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-07-18,0.27163792,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-07-19,0.69819814,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-07-20,0.27528134,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
