date,transaction_cost,iteration,train_start_date,train_end_date,test_start_date,test_end_date
2022-01-04,444.023193359375,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-01-05,772.7682901265215,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-01-06,631.8015465936745,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-01-07,446.51926901705366,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-01-10,809.6445830343011,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-01-11,556.6372158540422,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-01-12,878.688648387221,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-01-13,823.4649563469976,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-01-14,425.1561035740919,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-01-18,679.5968187041221,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-01-19,674.6419858331238,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-01-20,651.5505845963929,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-01-21,1061.3308030916753,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-01-24,743.1876700386563,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-01-25,567.1614164874613,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-01-26,1134.2334217457558,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-01-27,958.6224948973465,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-01-28,410.6921440578247,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-01-31,675.4056442920922,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-02-01,882.8035263060226,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-02-02,639.9462920953721,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-02-03,464.7140865658091,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-02-04,446.86717269538616,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-02-07,21.742874520711595,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-02-08,756.0449627600689,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-02-09,641.4453047196173,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-02-10,256.9732040173867,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-02-11,502.46587071344544,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-02-14,681.1208445617283,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-02-15,610.0820737295165,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-02-16,286.4673913880135,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-02-17,86.02979967621279,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-02-18,611.3433779012038,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-02-22,855.5959668906876,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-02-23,1084.2146041392684,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-02-24,460.1692249284809,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-02-25,383.3527763469764,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-02-28,450.2836613314025,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-03-01,369.9062624434592,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-03-02,302.6253000872452,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-03-03,86.7508891900867,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-03-04,393.4025677873959,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-03-07,88.24824953892707,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-03-08,553.0126640301069,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-03-09,517.0443787409921,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-03-10,746.6784113435444,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-03-11,742.4444768602228,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-03-14,1022.6719765320777,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-03-15,380.2503877492405,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-03-16,621.1286192307691,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-03-17,225.56028755431328,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-03-18,575.7411477328316,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-03-21,226.62759027843424,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-03-22,908.974273913611,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-03-23,453.6187631731534,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-03-24,0.0,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-03-25,109.02192918449332,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-03-28,811.7687469388703,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-03-29,1110.9291517253464,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-03-30,619.0555345152555,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-03-31,631.1871024094536,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-04-01,216.67265576975754,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-04-04,760.9317939465886,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-04-05,673.002601752026,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-04-06,1142.0396118157746,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-04-07,800.2572031592024,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-04-08,477.07438988059243,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
2022-04-11,250.90294807143692,3,2013-01-01,2021-12-31,2022-01-01,2022-12-31
