iteration,train_start_date,train_end_date,test_start_date,test_end_date,annualized_return,annualized_volatility,sharpe_ratio,sortino_ratio,max_drawdown
0,2010-01-01,2018-12-31,2019-01-01,2019-12-31,0.12598113428361857,0.044776381069995264,2.2728505685490457,3.477301269899789,-0.024354946437758877
1,2011-01-01,2019-12-31,2020-01-01,2020-12-31,0.14497452889156337,0.08390404223505285,1.4393039305798854,1.6177287544063126,-0.09260451427515323
2,2012-01-01,2020-12-31,2021-01-01,2021-12-31,0.015513112106747329,0.05663564048792043,-0.15357818732921266,-0.2223233623066904,-0.057630540483579885
3,2013-01-01,2021-12-31,2022-01-01,2022-12-31,-0.13349171905331217,0.09579561083095764,-1.6462427536759283,-2.891938046996427,-0.18596923784117173
4,2014-01-01,2022-12-31,2023-01-01,2023-12-31,0.07127345819412989,0.07309191368782834,0.6438789834402139,1.1818298887522096,-0.07696122360420274
5,2015-01-01,2023-12-31,2024-01-01,2024-12-31,0.0633979257631796,0.06717033697061821,0.5833946414353954,0.8661480900163712,-0.03756721811458939
