date,turnover_mean,turnover_sd
2019-01-03,0.00946863602,0.004401121517428887
2019-01-04,0.0037738264199999997,0.0011763161208491499
2019-01-07,0.00297583638,0.0012720790147832649
2019-01-08,0.0028190255,0.0007789849602986087
2019-01-09,0.00392453672,0.002458731883542952
2019-01-10,0.0110262602,0.004657761679721395
2019-01-11,0.00898979912,0.005246186206661448
2019-01-14,0.008964452219999999,0.004954510692058752
2019-01-15,0.016860196,0.003016269153487467
2019-01-16,0.0139872402,0.006569354224998581
2019-01-17,0.009200844219999999,0.004432055111444395
2019-01-18,0.0234642716,0.010904498792307916
2019-01-22,0.0326469388,0.013596514590403279
2019-01-23,0.0254123566,0.014438572994669552
2019-01-24,0.025141540299999997,0.011627291494219932
2019-01-25,0.0171128422,0.010459515947641492
2019-01-28,0.026105594600000004,0.011365956835291841
2019-01-29,0.0303336716,0.023661941474138398
2019-01-30,0.031377696600000005,0.027263335572390423
2019-01-31,0.020192685800000002,0.011446758731769322
2019-02-01,0.0265477568,0.011548342788664992
2019-02-04,0.0325137286,0.010537738359903124
2019-02-05,0.0248884948,0.006214311624183702
2019-02-06,0.0238846334,0.007860882617073149
2019-02-07,0.033006355,0.008055558385595936
2019-02-08,0.034504607199999995,0.023532746839985335
2019-02-11,0.02196147452,0.010208028481372798
2019-02-12,0.0278805468,0.007362815042054071
2019-02-13,0.0271090808,0.020112496617213517
2019-02-14,0.041183406,0.021864587511295667
2019-02-15,0.031644711400000004,0.020257504245393895
2019-02-19,0.0229687718,0.007985951200458509
2019-02-20,0.02550053,0.013086215367785713
2019-02-21,0.027195698,0.009324446547323386
2019-02-22,0.028195116120000002,0.014007985737847346
2019-02-25,0.024186250800000003,0.01672673823696036
2019-02-26,0.015747639679999998,0.00720131910088513
2019-02-27,0.0139616786,0.00980088853368279
2019-02-28,0.017303416199999998,0.0039132053919471435
2019-03-01,0.0175411819,0.00641563405872826
2019-03-04,0.0200790018,0.007372480353203879
2019-03-05,0.0165454658,0.00608735387465241
2019-03-06,0.0163172842,0.004235232699299083
2019-03-07,0.0198998183,0.01145673034467102
2019-03-08,0.0169786154,0.0032800390684358167
