iteration,train_start_date,train_end_date,test_start_date,test_end_date,annualized_return,annualized_volatility,sharpe_ratio,sortino_ratio,max_drawdown
0,2010-01-01,2018-12-31,2019-01-01,2019-12-31,0.15008015552503995,0.056248494779218575,2.2377317812321635,3.392698112811008,-0.032567475983317704
1,2011-01-01,2019-12-31,2020-01-01,2020-12-31,0.1550022674176661,0.09219502353452017,1.4186357494402444,1.5987079683305119,-0.09790930366447578
2,2012-01-01,2020-12-31,2021-01-01,2021-12-31,0.0034757424044817853,0.05314575718183995,-0.3901603779146957,-0.5630848897709179,-0.0556477745106253
3,2013-01-01,2021-12-31,2022-01-01,2022-12-31,-0.12295719822321285,0.08584466281455572,-1.7143559600465956,-3.0025660988012826,-0.16801888022337613
4,2014-01-01,2022-12-31,2023-01-01,2023-12-31,0.06579654363181486,0.07868717824274743,0.5284905806688609,0.9677594271786985,-0.08776914528157183
5,2015-01-01,2023-12-31,2024-01-01,2024-12-31,0.05530253717942024,0.06788679225672867,0.4579893236187996,0.6772403527383133,-0.03934817730530506
