iteration,train_start_date,train_end_date,test_start_date,test_end_date,annualized_return,annualized_volatility,sharpe_ratio,sortino_ratio,max_drawdown
0,2010-01-01,2018-12-31,2019-01-01,2019-12-31,0.15110706130380747,0.05639568342561195,2.2501004063560446,3.4309906730397524,-0.03168291353596504
1,2011-01-01,2019-12-31,2020-01-01,2020-12-31,0.15448154570153938,0.09199775794327061,1.4160174932823695,1.6010363366663884,-0.09861813890415459
2,2012-01-01,2020-12-31,2021-01-01,2021-12-31,0.007180983182252465,0.05366657271657085,-0.3173321318430343,-0.45740381039656974,-0.05572871285184898
3,2013-01-01,2021-12-31,2022-01-01,2022-12-31,-0.12552209105232945,0.0855991538873003,-1.7492369417643907,-3.046689950853757,-0.17108666299836983
4,2014-01-01,2022-12-31,2023-01-01,2023-12-31,0.0655761061187572,0.0785036997181305,0.5269177778393648,0.9579650374625398,-0.08784033685252243
5,2015-01-01,2023-12-31,2024-01-01,2024-12-31,0.05498318718773465,0.06801986306980387,0.4523983831758729,0.6698071805127253,-0.03999925091184524
