date,turnover,iteration,train_start_date,train_end_date,test_start_date,test_end_date
2023-01-04,0.4507338,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-01-05,0.6009779,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-01-06,0.38603073,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-01-09,0.37309578,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-01-10,0.60097843,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-01-11,0.3808416,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-01-12,0.46201932,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-01-13,0.32490408,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-01-17,0.47752565,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-01-18,0.38414282,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-01-19,0.3244152,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-01-20,0.32490227,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-01-23,0.46192473,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-01-24,0.39193085,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-01-25,0.39211452,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-01-26,1.6540289e-05,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-01-27,0.32453024,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-01-30,0.000370197,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-01-31,0.4881781,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-02-01,0.38131973,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-02-02,0.324898,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-02-03,0.3246908,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-02-06,0.32402605,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-02-07,0.00066473335,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-02-08,0.32490408,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-02-09,0.0037640333,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-02-10,0.0037640333,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-02-13,7.4505806e-07,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-02-14,0.32490334,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-02-15,0.0,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-02-16,0.32490408,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-02-17,0.4569188,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-02-21,0.48658314,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-02-22,0.35471737,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-02-23,0.60097843,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-02-24,0.7626054,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-02-27,0.49092996,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-02-28,0.34516063,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
