date,transaction_cost,iteration,train_start_date,train_end_date,test_start_date,test_end_date
2020-01-03,16.936115264892578,1,2011-01-01,2019-12-31,2020-01-01,2020-12-31
2020-01-06,15.55238111659424,1,2011-01-01,2019-12-31,2020-01-01,2020-12-31
2020-01-07,28.4643544857829,1,2011-01-01,2019-12-31,2020-01-01,2020-12-31
2020-01-08,31.111848380727963,1,2011-01-01,2019-12-31,2020-01-01,2020-12-31
2020-01-09,20.732497446656975,1,2011-01-01,2019-12-31,2020-01-01,2020-12-31
2020-01-10,14.108907997912775,1,2011-01-01,2019-12-31,2020-01-01,2020-12-31
2020-01-13,14.552373846542555,1,2011-01-01,2019-12-31,2020-01-01,2020-12-31
2020-01-14,19.565830848308504,1,2011-01-01,2019-12-31,2020-01-01,2020-12-31
2020-01-15,48.54034337836377,1,2011-01-01,2019-12-31,2020-01-01,2020-12-31
2020-01-16,40.17193484100385,1,2011-01-01,2019-12-31,2020-01-01,2020-12-31
2020-01-17,28.371081797601146,1,2011-01-01,2019-12-31,2020-01-01,2020-12-31
2020-01-21,38.70905531806218,1,2011-01-01,2019-12-31,2020-01-01,2020-12-31
2020-01-22,22.000910679784983,1,2011-01-01,2019-12-31,2020-01-01,2020-12-31
2020-01-23,34.18457600084242,1,2011-01-01,2019-12-31,2020-01-01,2020-12-31
2020-01-24,13.39326775806816,1,2011-01-01,2019-12-31,2020-01-01,2020-12-31
2020-01-27,43.71788853278164,1,2011-01-01,2019-12-31,2020-01-01,2020-12-31
2020-01-28,32.57066096087341,1,2011-01-01,2019-12-31,2020-01-01,2020-12-31
2020-01-29,22.72360984236623,1,2011-01-01,2019-12-31,2020-01-01,2020-12-31
2020-01-30,20.367537744491422,1,2011-01-01,2019-12-31,2020-01-01,2020-12-31
2020-01-31,48.533954418337416,1,2011-01-01,2019-12-31,2020-01-01,2020-12-31
2020-02-03,76.2856058898732,1,2011-01-01,2019-12-31,2020-01-01,2020-12-31
2020-02-04,51.3566802559299,1,2011-01-01,2019-12-31,2020-01-01,2020-12-31
2020-02-05,27.038064188603396,1,2011-01-01,2019-12-31,2020-01-01,2020-12-31
2020-02-06,33.00560508133505,1,2011-01-01,2019-12-31,2020-01-01,2020-12-31
2020-02-07,11.260403944770534,1,2011-01-01,2019-12-31,2020-01-01,2020-12-31
2020-02-10,37.38482487021266,1,2011-01-01,2019-12-31,2020-01-01,2020-12-31
2020-02-11,51.68899745401885,1,2011-01-01,2019-12-31,2020-01-01,2020-12-31
2020-02-12,13.915722604234624,1,2011-01-01,2019-12-31,2020-01-01,2020-12-31
2020-02-13,32.00377146401589,1,2011-01-01,2019-12-31,2020-01-01,2020-12-31
2020-02-14,39.43327570579342,1,2011-01-01,2019-12-31,2020-01-01,2020-12-31
2020-02-18,35.31213106382916,1,2011-01-01,2019-12-31,2020-01-01,2020-12-31
2020-02-19,63.77911035905705,1,2011-01-01,2019-12-31,2020-01-01,2020-12-31
2020-02-20,27.86362107234406,1,2011-01-01,2019-12-31,2020-01-01,2020-12-31
2020-02-21,56.97591975538628,1,2011-01-01,2019-12-31,2020-01-01,2020-12-31
2020-02-24,50.20524211598709,1,2011-01-01,2019-12-31,2020-01-01,2020-12-31
2020-02-25,116.25449566573826,1,2011-01-01,2019-12-31,2020-01-01,2020-12-31
2020-02-26,78.55283241814647,1,2011-01-01,2019-12-31,2020-01-01,2020-12-31
2020-02-27,86.78235445232576,1,2011-01-01,2019-12-31,2020-01-01,2020-12-31
2020-02-28,94.16242622656122,1,2011-01-01,2019-12-31,2020-01-01,2020-12-31
2020-03-02,34.620771569832584,1,2011-01-01,2019-12-31,2020-01-01,2020-12-31
2020-03-03,46.282869820355366,1,2011-01-01,2019-12-31,2020-01-01,2020-12-31
2020-03-04,22.71336645182354,1,2011-01-01,2019-12-31,2020-01-01,2020-12-31
2020-03-05,30.16601979552786,1,2011-01-01,2019-12-31,2020-01-01,2020-12-31
2020-03-06,28.360391965576405,1,2011-01-01,2019-12-31,2020-01-01,2020-12-31
2020-03-09,24.28387161356088,1,2011-01-01,2019-12-31,2020-01-01,2020-12-31
2020-03-10,19.413844363745685,1,2011-01-01,2019-12-31,2020-01-01,2020-12-31
2020-03-11,13.971222889064698,1,2011-01-01,2019-12-31,2020-01-01,2020-12-31
2020-03-12,9.570942169136362,1,2011-01-01,2019-12-31,2020-01-01,2020-12-31
2020-03-13,31.1995855323398,1,2011-01-01,2019-12-31,2020-01-01,2020-12-31
2020-03-16,42.56286068144604,1,2011-01-01,2019-12-31,2020-01-01,2020-12-31
2020-03-17,21.89244928571982,1,2011-01-01,2019-12-31,2020-01-01,2020-12-31
2020-03-18,38.715500961331294,1,2011-01-01,2019-12-31,2020-01-01,2020-12-31
2020-03-19,19.65576798023782,1,2011-01-01,2019-12-31,2020-01-01,2020-12-31
2020-03-20,2.652532838854403,1,2011-01-01,2019-12-31,2020-01-01,2020-12-31
2020-03-23,15.370880828722514,1,2011-01-01,2019-12-31,2020-01-01,2020-12-31
2020-03-24,22.114837506206776,1,2011-01-01,2019-12-31,2020-01-01,2020-12-31
2020-03-25,14.393920706151583,1,2011-01-01,2019-12-31,2020-01-01,2020-12-31
2020-03-26,26.328699609196615,1,2011-01-01,2019-12-31,2020-01-01,2020-12-31
2020-03-27,54.49358297423379,1,2011-01-01,2019-12-31,2020-01-01,2020-12-31
2020-03-30,19.497632660119642,1,2011-01-01,2019-12-31,2020-01-01,2020-12-31
2020-03-31,32.751519564172355,1,2011-01-01,2019-12-31,2020-01-01,2020-12-31
2020-04-01,24.209502832287285,1,2011-01-01,2019-12-31,2020-01-01,2020-12-31
2020-04-02,31.075409494067312,1,2011-01-01,2019-12-31,2020-01-01,2020-12-31
2020-04-03,23.17368456078965,1,2011-01-01,2019-12-31,2020-01-01,2020-12-31
2020-04-06,7.591497159759845,1,2011-01-01,2019-12-31,2020-01-01,2020-12-31
2020-04-07,39.60901146198866,1,2011-01-01,2019-12-31,2020-01-01,2020-12-31
2020-04-08,89.23095686306715,1,2011-01-01,2019-12-31,2020-01-01,2020-12-31
2020-04-09,73.8726224113857,1,2011-01-01,2019-12-31,2020-01-01,2020-12-31
2020-04-13,26.391815018390027,1,2011-01-01,2019-12-31,2020-01-01,2020-12-31
2020-04-14,41.517524937572254,1,2011-01-01,2019-12-31,2020-01-01,2020-12-31
