date,asset_0,asset_1,asset_2,asset_3,iteration,train_start_date,train_end_date,test_start_date,test_end_date
2020-01-03,0.24435462,0.2524106,0.25147024,0.25176454,1,2011-01-01,2019-12-31,2020-01-01,2020-12-31
2020-01-06,0.24776876,0.25414354,0.24960664,0.24848105,1,2011-01-01,2019-12-31,2020-01-01,2020-12-31
2020-01-07,0.238413,0.2541398,0.2561771,0.25127012,1,2011-01-01,2019-12-31,2020-01-01,2020-12-31
2020-01-08,0.2486292,0.25085816,0.2507019,0.24981074,1,2011-01-01,2019-12-31,2020-01-01,2020-12-31
2020-01-09,0.24181187,0.25142667,0.25263968,0.25412175,1,2011-01-01,2019-12-31,2020-01-01,2020-12-31
2020-01-10,0.24432786,0.25354525,0.25266066,0.24946626,1,2011-01-01,2019-12-31,2020-01-01,2020-12-31
2020-01-13,0.24756674,0.24918757,0.25221765,0.25102803,1,2011-01-01,2019-12-31,2020-01-01,2020-12-31
2020-01-14,0.25179332,0.24968733,0.24578132,0.252738,1,2011-01-01,2019-12-31,2020-01-01,2020-12-31
2020-01-15,0.23579684,0.2539772,0.25508025,0.2551457,1,2011-01-01,2019-12-31,2020-01-01,2020-12-31
2020-01-16,0.24902703,0.25372738,0.24893369,0.2483119,1,2011-01-01,2019-12-31,2020-01-01,2020-12-31
2020-01-17,0.24423762,0.2492074,0.25180507,0.25474992,1,2011-01-01,2019-12-31,2020-01-01,2020-12-31
2020-01-21,0.25408706,0.24322043,0.2546527,0.24803975,1,2011-01-01,2019-12-31,2020-01-01,2020-12-31
2020-01-22,0.25119802,0.24757668,0.25031856,0.25090674,1,2011-01-01,2019-12-31,2020-01-01,2020-12-31
2020-01-23,0.24122228,0.24636436,0.25962678,0.2527866,1,2011-01-01,2019-12-31,2020-01-01,2020-12-31
2020-01-24,0.24167578,0.24748862,0.26242903,0.24840659,1,2011-01-01,2019-12-31,2020-01-01,2020-12-31
2020-01-27,0.252289,0.24056257,0.25510666,0.25204173,1,2011-01-01,2019-12-31,2020-01-01,2020-12-31
2020-01-28,0.24876939,0.2511608,0.25365913,0.2464107,1,2011-01-01,2019-12-31,2020-01-01,2020-12-31
2020-01-29,0.24139336,0.251652,0.25446573,0.25248897,1,2011-01-01,2019-12-31,2020-01-01,2020-12-31
2020-01-30,0.24408895,0.24502613,0.25724983,0.25363508,1,2011-01-01,2019-12-31,2020-01-01,2020-12-31
2020-01-31,0.25982067,0.24230665,0.25229517,0.24557753,1,2011-01-01,2019-12-31,2020-01-01,2020-12-31
2020-02-03,0.23512284,0.25452203,0.25903046,0.25132465,1,2011-01-01,2019-12-31,2020-01-01,2020-12-31
2020-02-04,0.25173593,0.24255061,0.25471923,0.25099424,1,2011-01-01,2019-12-31,2020-01-01,2020-12-31
2020-02-05,0.25628713,0.24675333,0.25077453,0.246185,1,2011-01-01,2019-12-31,2020-01-01,2020-12-31
2020-02-06,0.24579082,0.25077853,0.25053704,0.2528936,1,2011-01-01,2019-12-31,2020-01-01,2020-12-31
2020-02-07,0.24537621,0.2539654,0.25101346,0.24964488,1,2011-01-01,2019-12-31,2020-01-01,2020-12-31
2020-02-10,0.23463582,0.25704062,0.2496265,0.2586971,1,2011-01-01,2019-12-31,2020-01-01,2020-12-31
2020-02-11,0.2513507,0.25033998,0.24709877,0.2512105,1,2011-01-01,2019-12-31,2020-01-01,2020-12-31
2020-02-12,0.2518856,0.25429085,0.24603926,0.24778436,1,2011-01-01,2019-12-31,2020-01-01,2020-12-31
2020-02-13,0.2415507,0.2587854,0.24952058,0.25014335,1,2011-01-01,2019-12-31,2020-01-01,2020-12-31
2020-02-14,0.25102636,0.2552704,0.24029319,0.25341007,1,2011-01-01,2019-12-31,2020-01-01,2020-12-31
2020-02-18,0.24786907,0.25214276,0.25167292,0.24831517,1,2011-01-01,2019-12-31,2020-01-01,2020-12-31
2020-02-19,0.23409179,0.25654024,0.24494766,0.2644203,1,2011-01-01,2019-12-31,2020-01-01,2020-12-31
