date,transaction_cost,iteration,train_start_date,train_end_date,test_start_date,test_end_date
2021-01-05,44.744388580322266,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-01-06,43.74805400306146,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-01-07,25.77879709169007,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-01-08,80.76633646546314,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-01-11,65.14825228076901,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-01-12,38.69294358088672,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-01-13,29.68001343357072,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-01-14,18.828768976289588,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-01-15,16.159366857046987,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-01-19,56.75079263324514,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-01-20,19.182344261121617,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-01-21,24.954471664656285,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-01-22,33.707598052655854,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-01-25,28.907508426311473,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-01-26,33.340166152972124,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-01-27,27.57581006299821,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-01-28,16.05197235826347,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-01-29,43.00685197531767,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-02-01,67.59522408208865,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-02-02,45.46016691840696,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-02-03,24.35860403496057,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-02-04,27.856440064377033,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-02-05,26.42328352250787,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-02-08,36.6026418341141,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-02-09,29.327042399092623,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-02-10,18.9618663160442,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-02-11,43.3460248129301,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-02-12,32.458472138190736,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-02-16,29.595767512039693,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-02-17,51.979363712883654,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-02-18,49.442664789793916,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-02-19,20.845783939135558,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-02-22,29.264385696614426,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-02-23,17.01303305493138,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
