date,transaction_cost,iteration,train_start_date,train_end_date,test_start_date,test_end_date
2020-01-03,71.92647552490234,1,2011-01-01,2019-12-31,2020-01-01,2020-12-31
2020-01-06,33.845396533559736,1,2011-01-01,2019-12-31,2020-01-01,2020-12-31
2020-01-07,113.15334933724061,1,2011-01-01,2019-12-31,2020-01-01,2020-12-31
2020-01-08,154.57924105703867,1,2011-01-01,2019-12-31,2020-01-01,2020-12-31
2020-01-09,122.08175185704593,1,2011-01-01,2019-12-31,2020-01-01,2020-12-31
2020-01-10,37.514369330840566,1,2011-01-01,2019-12-31,2020-01-01,2020-12-31
2020-01-13,37.52919466218241,1,2011-01-01,2019-12-31,2020-01-01,2020-12-31
2020-01-14,38.020623198164046,1,2011-01-01,2019-12-31,2020-01-01,2020-12-31
2020-01-15,37.94795955205498,1,2011-01-01,2019-12-31,2020-01-01,2020-12-31
2020-01-16,15.176734179192994,1,2011-01-01,2019-12-31,2020-01-01,2020-12-31
2020-01-17,60.74730849667178,1,2011-01-01,2019-12-31,2020-01-01,2020-12-31
2020-01-21,61.27734477268679,1,2011-01-01,2019-12-31,2020-01-01,2020-12-31
2020-01-22,22.665218471953942,1,2011-01-01,2019-12-31,2020-01-01,2020-12-31
2020-01-23,77.21828102036451,1,2011-01-01,2019-12-31,2020-01-01,2020-12-31
2020-01-24,82.4201551141177,1,2011-01-01,2019-12-31,2020-01-01,2020-12-31
2020-01-27,43.888987308170925,1,2011-01-01,2019-12-31,2020-01-01,2020-12-31
2020-01-28,67.347119444513,1,2011-01-01,2019-12-31,2020-01-01,2020-12-31
2020-01-29,49.06773770697531,1,2011-01-01,2019-12-31,2020-01-01,2020-12-31
2020-01-30,74.0698431979854,1,2011-01-01,2019-12-31,2020-01-01,2020-12-31
2020-01-31,42.92596592752902,1,2011-01-01,2019-12-31,2020-01-01,2020-12-31
2020-02-03,66.26710983745048,1,2011-01-01,2019-12-31,2020-01-01,2020-12-31
2020-02-04,14.451963093630011,1,2011-01-01,2019-12-31,2020-01-01,2020-12-31
2020-02-05,71.68999752586858,1,2011-01-01,2019-12-31,2020-01-01,2020-12-31
2020-02-06,101.31559541403522,1,2011-01-01,2019-12-31,2020-01-01,2020-12-31
