date,transaction_cost,iteration,train_start_date,train_end_date,test_start_date,test_end_date
2023-01-04,21.876632690429688,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-01-05,112.26739780974158,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-01-06,39.65358921572431,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-01-09,80.49114083179585,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-01-10,20.508320755610587,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-01-11,0.0,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-01-12,105.69955575646631,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-01-13,216.48983467965644,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-01-17,223.53375401849777,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-01-18,22.233967823362956,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-01-19,82.0819708539941,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-01-20,56.141320723960845,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-01-23,186.34362810483944,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-01-24,167.1398076401573,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-01-25,107.24069712739517,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-01-26,95.17813602630534,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-01-27,96.87677544744776,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-01-30,62.90328404317596,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-01-31,116.79097318256709,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-02-01,129.08806022749397,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-02-02,104.70856706615467,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-02-03,96.04275322320416,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-02-06,95.28813034482073,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-02-07,39.72476915764474,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-02-08,60.28103219262445,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-02-09,117.1253096172366,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-02-10,140.83176799227954,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-02-13,102.37558234993062,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-02-14,86.46767212207872,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-02-15,87.12261684001278,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-02-16,62.850837857480286,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-02-17,61.16322915593036,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-02-21,67.01539036381494,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-02-22,101.0621160157196,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-02-23,109.55889889436486,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-02-24,44.44408331829603,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-02-27,39.22229692163476,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-02-28,95.75095328190403,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-03-01,39.88512701425802,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-03-02,53.05526502426031,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-03-03,128.64577519253015,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-03-06,57.969520947061085,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-03-07,67.19453781564322,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-03-08,77.5903128096906,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-03-09,89.55697131722474,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-03-10,106.49372060647968,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-03-13,70.34553440664166,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-03-14,25.294643264701783,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-03-15,41.61285094823999,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-03-16,71.8446764854907,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-03-17,65.22580039037304,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-03-20,64.02738258730099,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-03-21,82.74032107313053,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-03-22,78.79425942899195,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-03-23,100.95212891564823,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-03-24,105.62426413495272,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-03-27,38.24746181511889,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-03-28,88.04751970803271,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-03-29,3.4927977577885363,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-03-30,3.108657995046991,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-03-31,36.8380806888489,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-04-03,8.655614664842851,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-04-04,48.98292147740746,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-04-05,82.53503334972866,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-04-06,11.03163486077661,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-04-10,4.979742446376709,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-04-11,128.43760128083545,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-04-12,157.23652295818576,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-04-13,96.15581137804917,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-04-14,88.72968509351409,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-04-17,21.253417557311757,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-04-18,65.16027494404327,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-04-19,175.7728716870018,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-04-20,11.207097925186682,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-04-21,83.81870483383622,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-04-24,143.1941239458275,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-04-25,82.87055878374125,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-04-26,35.43884376784532,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-04-27,136.61839555578095,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-04-28,111.12117698145731,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-05-01,65.39569821663234,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-05-02,145.76786667241126,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-05-03,163.03359549459216,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-05-04,77.15946790772551,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-05-05,23.931014736744853,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-05-08,20.112791704328945,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-05-09,92.6692147537816,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-05-10,55.34281089644645,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-05-11,169.1245736468477,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-05-12,60.55425476409387,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-05-15,141.43568241303336,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-05-16,32.194287311613216,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-05-17,214.11425667414062,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-05-18,321.20837607782903,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-05-19,31.724257719164527,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-05-22,84.5050623198982,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-05-23,112.40106807086403,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-05-24,80.94012987560812,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-05-25,30.30627969977135,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-05-26,60.564190520227946,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-05-30,41.988579402569975,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-05-31,53.56179544682113,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-06-01,69.24810104668647,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-06-02,75.51771988865141,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-06-05,48.52680907421812,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-06-06,108.60243317927448,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-06-07,144.59716880588482,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-06-08,156.9360540256982,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-06-09,111.35077859497865,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-06-12,85.25612974273616,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-06-13,81.27880659788838,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-06-14,119.00765439569733,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-06-15,161.94811711166284,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-06-16,132.75698468994966,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-06-20,31.328861205729076,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-06-21,80.52467506352781,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-06-22,43.809002818161275,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-06-23,56.71689029022357,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-06-26,159.26228748419126,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-06-27,119.05229541313209,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-06-28,72.50440192028178,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-06-29,12.510916639375155,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-06-30,40.31263483896367,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-07-03,109.48603452892215,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-07-05,132.72453144756662,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-07-06,4.471194747701781,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-07-07,111.8548833897972,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-07-10,113.6568324602863,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-07-11,100.57306312337658,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-07-12,87.4786345927577,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-07-13,105.15009385482344,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-07-14,142.22493753827234,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-07-17,205.5313334604965,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-07-18,144.5729062796129,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-07-19,34.35978929042356,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-07-20,97.88517728374367,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-07-21,112.14241277620246,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-07-24,184.4356100510833,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-07-25,91.94855627101762,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-07-26,143.32144545265865,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-07-27,82.7471306765269,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-07-28,183.89872902953485,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-07-31,126.75726327555911,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-08-01,93.57313443834788,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-08-02,84.71726312356621,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-08-03,59.748298562888905,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-08-04,90.91338634035858,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-08-07,55.78034995672085,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-08-08,99.65931116281064,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-08-09,81.81737911074656,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-08-10,76.82964176834774,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-08-11,53.12426955439128,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-08-14,92.18763597985341,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-08-15,98.60796174111236,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-08-16,105.04387883113998,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-08-17,164.46046975919717,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-08-18,133.14381401481978,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-08-21,54.89405965218725,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-08-22,61.120721213747764,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-08-23,96.04718310594032,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-08-24,121.31425465920925,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-08-25,54.13682553803091,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-08-28,138.0596775806415,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-08-29,73.82537325528921,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
2023-08-30,104.72672837840175,4,2014-01-01,2022-12-31,2023-01-01,2023-12-31
