date,asset_0,asset_1,asset_2,asset_3,iteration,train_start_date,train_end_date,test_start_date,test_end_date
2024-01-03,0.10924278,0.2969527,0.2969527,0.29685187,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-01-04,0.124710985,0.33899936,0.33899936,0.19729029,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-01-05,0.46839616,0.17930952,0.17614725,0.17614712,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-01-08,0.3744805,0.13776366,0.13776366,0.3499922,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-01-09,0.47536692,0.1748777,0.1748777,0.1748777,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-01-10,0.4233493,0.2651447,0.15575297,0.15575297,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-01-11,0.13495873,0.13496406,0.3668559,0.36322132,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-01-12,0.2430999,0.24310142,0.24310714,0.2706915,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-01-16,0.13433917,0.36517173,0.36517173,0.1353174,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-01-17,0.14870748,0.3595167,0.35951692,0.13225888,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-01-18,0.3655293,0.1344707,0.3655293,0.1344707,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-01-19,0.4753667,0.17487763,0.17487808,0.17487763,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-01-22,0.47536692,0.1748777,0.1748777,0.1748777,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-01-23,0.29630876,0.29718056,0.10932991,0.2971808,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-01-24,0.13450454,0.13446544,0.365515,0.365515,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-01-25,0.17451216,0.47430578,0.17452337,0.17665859,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-01-26,0.13447079,0.36552954,0.13447079,0.3655289,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-01-29,0.17446233,0.17601475,0.47423783,0.17528515,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-01-30,0.3655293,0.1344707,0.3655293,0.1344707,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-01-31,0.1647766,0.2500504,0.22175576,0.36341727,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-02-01,0.13447069,0.36552924,0.36552924,0.13447087,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-02-02,0.36552945,0.36552885,0.13447084,0.13447084,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-02-05,0.2931981,0.4072005,0.14980069,0.14980069,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-02-06,0.2977548,0.29774442,0.29496297,0.109537855,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-02-07,0.3655293,0.1344707,0.3655293,0.1344707,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
