date,transaction_cost,iteration,train_start_date,train_end_date,test_start_date,test_end_date
2021-01-05,676.1007080078125,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-01-06,629.4291310915158,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-01-07,448.7498195542894,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-01-08,459.68261154363057,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-01-11,816.4412175371777,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-01-12,852.360797449672,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-01-13,93.01853474966723,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-01-14,62.34033150931905,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-01-15,166.57288186516527,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-01-19,166.16216637033787,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-01-20,517.2367875468447,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-01-21,97.93863347481,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-01-22,626.6857622474189,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-01-25,368.6123250245434,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-01-26,990.9234138670541,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-01-27,841.6079784036432,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-01-28,692.1437861112848,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-01-29,808.4984094104174,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-02-01,426.42964474166354,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-02-02,500.057798668562,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-02-03,712.2511207022003,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-02-04,223.1886695857389,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-02-05,687.655557761954,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-02-08,843.9174137797661,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-02-09,554.5368589791134,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-02-10,674.2792361491735,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-02-11,581.9994509586223,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-02-12,582.3573202413756,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-02-16,410.0934782441423,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-02-17,709.788125056158,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-02-18,264.34108768257914,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-02-19,263.75995727133744,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-02-22,91.76597311191665,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-02-23,899.7650285936585,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-02-24,984.9207202020783,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-02-25,982.1127675981576,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-02-26,702.0861972320515,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-03-01,124.19201372098091,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-03-02,254.5554258080509,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-03-03,347.90925145304834,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-03-04,340.93300566365156,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-03-05,687.0573585976541,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-03-08,511.00432197173205,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-03-09,306.0540712234396,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-03-10,352.08552292390016,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
