date,transaction_cost,iteration,train_start_date,train_end_date,test_start_date,test_end_date
2024-01-03,421.53955078125,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-01-04,14.157754137834866,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-01-05,736.1987028174785,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-01-08,824.1754329437592,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-01-09,1073.5502470882584,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-01-10,1050.143047583706,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-01-11,856.2906812848302,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-01-12,561.8739090572686,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-01-16,675.5528590241556,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-01-17,11.567807454787712,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-01-18,11.376373736270258,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-01-19,11.305462579699203,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-01-22,0.0,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-01-23,674.642594439263,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-01-24,674.17208484555,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-01-25,0.0,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-01-26,616.7713309628718,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-01-29,482.99108324762415,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-01-30,942.8542459953815,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-01-31,675.2491984974192,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-02-01,0.0,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-02-02,680.808113869429,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-02-05,1374.827741724012,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-02-06,562.2194138302626,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-02-07,1116.2009459337442,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-02-08,32.65333961263158,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-02-09,672.5025693497286,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-02-12,0.0,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-02-13,675.7554991497706,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-02-14,722.2260190912475,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-02-15,710.7884007732247,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-02-16,549.6945017148383,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-02-20,1108.5553231956512,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-02-21,584.2597399851785,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-02-22,772.0336372166189,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-02-23,470.06472475337415,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-02-26,552.971418733674,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-02-27,1110.9477538892036,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-02-28,553.6594398030041,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-02-29,1105.9996136502496,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-03-01,536.6476390188697,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-03-04,154.56324524381557,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-03-05,1076.5343150516599,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-03-06,0.015446048052743752,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-03-07,560.3386433775769,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-03-08,959.2582046302998,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-03-11,481.5574893030106,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-03-12,1132.2783798020305,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-03-13,1130.9543175266745,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-03-14,476.7708475421122,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-03-15,476.69949128801176,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-03-18,1122.409029824126,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-03-19,13.147207658619072,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-03-20,1068.7301434084932,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-03-21,944.9372053693469,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-03-22,948.3810409774323,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-03-25,473.66575612948424,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-03-26,1109.8528799768033,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-03-27,553.3731909108224,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-03-28,553.4830904927903,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-04-01,0.0,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
2024-04-02,0.00796364207700708,5,2015-01-01,2023-12-31,2024-01-01,2024-12-31
