date,transaction_cost,iteration,train_start_date,train_end_date,test_start_date,test_end_date
2021-01-05,11.475651741027832,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-01-06,23.111917712585246,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-01-07,19.270303227477264,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-01-08,50.886737191653644,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-01-11,40.433745711594156,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-01-12,16.935333037729677,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-01-13,16.17175903778786,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-01-14,21.87680857922191,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-01-15,21.89954991528284,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-01-19,28.50490669998671,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-01-20,31.03240194100153,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-01-21,11.515401355952962,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-01-22,12.307017514703023,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-01-25,9.359963389015443,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-01-26,32.07218252574545,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-01-27,18.533539726706355,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-01-28,13.164676145663202,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-01-29,12.784063212717884,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-02-01,10.959129174384444,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-02-02,20.309483611538663,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-02-03,30.075584897521573,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-02-04,50.14516458750194,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-02-05,58.536056688673234,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-02-08,11.822151784184186,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-02-09,25.557457488704596,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-02-10,54.91881705546976,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-02-11,15.877329818466205,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-02-12,27.49253577712929,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-02-16,14.303254077093856,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-02-17,27.391467875774406,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-02-18,35.4297519586806,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-02-19,50.827630709434985,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-02-22,20.3816346438776,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-02-23,38.85365421200766,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-02-24,26.30305145536355,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-02-25,23.20404475326213,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-02-26,27.426776469977824,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
2021-03-01,13.469784622412895,2,2012-01-01,2020-12-31,2021-01-01,2021-12-31
